"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"X6",2023,"North America","Blue","Electric","Manual",2.5,23014,87493,3254,"Low"
"3 Series",2024,"South America","Blue","Hybrid","Manual",4.5,3075,104174,2574,"Low"
"5 Series",2014,"North America","Silver","Hybrid","Manual",2.6,199084,53575,5167,"High"
"X3",2019,"Asia","Blue","Diesel","Manual",4,108001,79369,3940,"High"
"X6",2023,"South America","White","Hybrid","Manual",5,67656,93053,3084,"Low"
"3 Series",2020,"North America","Red","Hybrid","Manual",2.1,102458,78701,2871,"Low"
"5 Series",2024,"Europe","Grey","Diesel","Automatic",3,40783,94322,2381,"Low"
"i3",2019,"North America","Silver","Diesel","Manual",2.1,114432,75903,3457,"High"
"X6",2015,"Europe","Grey","Diesel","Automatic",2,121891,75535,5335,"High"
"X6",2021,"South America","White","Electric","Manual",3.7,38518,92330,2670,"Low"
"5 Series",2015,"Asia","Grey","Hybrid","Automatic",2.2,159998,69944,5239,"High"
"3 Series",2023,"Europe","Red","Hybrid","Manual",3.2,49496,91517,2083,"Low"
"X1",2021,"Middle East","Black","Electric","Manual",4.9,49951,97591,191,"Low"
"i8",2021,"Middle East","Black","Diesel","Automatic",2.7,72764,87229,3473,"High"
"7 Series",2023,"Europe","White","Petrol","Manual",4.6,48380,101390,2373,"Low"
"X6",2017,"Asia","White","Petrol","Automatic",2.9,104925,84727,2303,"Low"
"M3",2016,"Africa","Blue","Electric","Manual",2.4,118880,72613,4145,"High"
"X6",2023,"South America","Grey","Petrol","Manual",2.7,73863,83512,3363,"High"
"X5",2014,"North America","Grey","Hybrid","Manual",1.9,178916,57176,5887,"High"
"i8",2020,"Africa","Red","Hybrid","Automatic",3.9,100972,87702,3890,"High"
"i3",2020,"South America","Black","Electric","Manual",3.3,80461,82604,3888,"High"
"5 Series",2024,"Asia","Blue","Diesel","Automatic",3.6,21215,96556,862,"Low"
"X5",2011,"Africa","Red","Hybrid","Manual",2.6,237281,46842,5529,"High"
"X1",2019,"South America","Grey","Diesel","Automatic",3.8,54881,95990,1326,"Low"
"X3",2022,"Middle East","Grey","Diesel","Manual",2.1,37198,87995,3345,"High"
"i3",2018,"Europe","Grey","Electric","Manual",3.8,92672,80775,2895,"Low"
"X5",2011,"Europe","Silver","Electric","Automatic",1.8,186600,58904,4736,"High"
"X5",2020,"North America","Blue","Petrol","Automatic",2.9,60982,83782,2899,"Low"
"7 Series",2018,"Asia","White","Hybrid","Automatic",3.6,117914,82939,2818,"Low"
"M3",2024,"Middle East","Black","Diesel","Automatic",4.5,1000,107537,2144,"Low"
"M3",2012,"Asia","White","Diesel","Manual",4.3,211714,58326,5684,"High"
"X3",2022,"South America","Red","Diesel","Automatic",3.3,53625,98061,314,"Low"
"i8",2020,"Europe","Black","Diesel","Manual",4.6,88482,92832,1338,"Low"
"X5",2020,"South America","Red","Petrol","Automatic",3.3,136422,86639,3754,"High"
"X3",2021,"Africa","Red","Petrol","Manual",3.3,55666,80436,4051,"High"
"M5",2018,"Europe","Silver","Electric","Automatic",4,114053,79854,5074,"High"
"M5",2022,"South America","Silver","Petrol","Manual",4.6,27303,105939,2978,"Low"
"X5",2023,"Middle East","White","Petrol","Automatic",3.6,62857,90650,2901,"Low"
"5 Series",2014,"South America","Silver","Petrol","Manual",4.8,177261,76181,3289,"High"
"X1",2018,"Asia","White","Hybrid","Automatic",2.3,137950,80527,4130,"High"
"X1",2014,"Africa","Silver","Diesel","Manual",4.7,183609,67402,3452,"High"
"5 Series",2020,"Europe","Black","Diesel","Automatic",2.3,65037,92096,2165,"Low"
"X5",2017,"South America","White","Hybrid","Manual",3.3,118479,80411,3564,"High"
"3 Series",2020,"Asia","Blue","Hybrid","Automatic",4.3,54609,90617,4663,"High"
"M3",2021,"Africa","Blue","Diesel","Manual",4.3,48899,95817,2877,"Low"
"7 Series",2021,"Europe","Blue","Hybrid","Manual",2.5,81941,86909,4811,"High"
"X5",2018,"North America","White","Hybrid","Automatic",5,122110,89189,3112,"Low"
"7 Series",2015,"Asia","Black","Diesel","Automatic",1.8,132295,67151,5118,"High"
"7 Series",2022,"Africa","Silver","Hybrid","Automatic",1.6,50848,88972,3528,"High"
"M5",2017,"Asia","Black","Hybrid","Manual",4.4,89762,72566,4029,"High"
"X3",2020,"Africa","Silver","Diesel","Manual",4.4,98454,81188,4147,"High"
"M3",2024,"Africa","Red","Electric","Manual",4,1000,100946,100,"Low"
"5 Series",2015,"North America","White","Hybrid","Manual",4.5,170078,59635,5690,"High"
"M5",2022,"Africa","Silver","Petrol","Automatic",2,45259,94170,1141,"Low"
"M5",2023,"Asia","White","Petrol","Manual",1.8,25697,92762,2237,"Low"
"M5",2024,"Middle East","Grey","Electric","Automatic",4.9,16869,111283,4092,"High"
"7 Series",2018,"Europe","Black","Hybrid","Automatic",3.7,130538,79426,3562,"High"
"X1",2023,"Asia","Red","Diesel","Automatic",4.7,39393,102934,2638,"Low"
"i8",2021,"Africa","Red","Electric","Automatic",4.7,84770,94732,754,"Low"
"M3",2013,"Asia","Black","Diesel","Manual",3.8,193344,54595,6310,"High"
"M3",2018,"Middle East","Grey","Diesel","Manual",3.7,116223,70838,6439,"High"
"7 Series",2024,"North America","Blue","Petrol","Automatic",2.8,1094,102464,1800,"Low"
"M5",2019,"Middle East","Black","Electric","Automatic",2,107514,80091,4307,"High"
"M5",2017,"Asia","Red","Hybrid","Manual",3.9,89607,85097,2995,"Low"
"M3",2024,"South America","Silver","Hybrid","Automatic",4.4,35743,104342,100,"Low"
"X1",2024,"Africa","White","Electric","Automatic",3.4,2353,101842,2181,"Low"
"X5",2022,"North America","Silver","Hybrid","Automatic",1.7,50479,87902,3481,"High"
"X3",2022,"South America","Grey","Diesel","Automatic",2,40823,97043,2314,"Low"
"5 Series",2024,"South America","White","Hybrid","Manual",1.9,1000,89057,3737,"High"
"M5",2023,"South America","White","Petrol","Manual",3.8,57281,94752,2971,"Low"
"X3",2019,"North America","Silver","Hybrid","Automatic",3.5,114817,81407,2254,"Low"
"M5",2024,"Europe","Grey","Diesel","Automatic",3.1,1000,102338,1383,"Low"
"i8",2021,"Africa","Grey","Diesel","Automatic",3.4,79522,88505,2138,"Low"
"i8",2021,"Middle East","Black","Diesel","Automatic",2.5,44086,97860,1883,"Low"
"M5",2023,"Asia","Grey","Electric","Manual",4.3,12807,100648,1457,"Low"
"i8",2022,"Africa","Black","Diesel","Manual",2.6,54807,90539,2069,"Low"
"3 Series",2016,"Africa","White","Petrol","Manual",3.8,174532,62307,4949,"High"
"M5",2014,"Europe","Grey","Diesel","Manual",2.9,160793,63577,3297,"High"
"X6",2023,"South America","Silver","Hybrid","Automatic",1.8,28585,91206,1578,"Low"
"X5",2022,"Africa","Black","Petrol","Manual",2.4,61278,80297,3269,"Low"
"X3",2023,"North America","Red","Hybrid","Manual",4.9,30136,98749,2603,"Low"
"M5",2020,"Europe","Red","Hybrid","Manual",2.2,86766,75693,4303,"High"
"5 Series",2024,"Europe","Red","Petrol","Manual",1.9,22616,85368,927,"Low"
"X6",2012,"South America","Red","Petrol","Automatic",2.5,200553,53299,3681,"High"
"i8",2018,"Africa","White","Diesel","Manual",4.6,118793,82599,2984,"Low"
"5 Series",2017,"Europe","Grey","Diesel","Manual",2.6,123857,76776,4444,"High"
"X1",2020,"South America","Silver","Hybrid","Automatic",3,87930,81157,4335,"High"
"X3",2014,"Asia","Red","Electric","Manual",2.6,207863,53029,4257,"High"
"i8",2014,"South America","Blue","Diesel","Manual",5,163198,71590,3368,"High"
"3 Series",2014,"Middle East","Silver","Petrol","Automatic",5,162438,72542,3058,"Low"
"5 Series",2019,"South America","Silver","Diesel","Manual",3.2,126284,75613,4299,"High"
"X6",2019,"Africa","Blue","Hybrid","Manual",4.2,96036,75497,4884,"High"
"i8",2015,"Europe","Red","Diesel","Automatic",2.3,172470,51967,8518,"High"
"3 Series",2024,"Europe","Grey","Hybrid","Manual",2.8,3264,102439,3510,"High"
"M5",2024,"Middle East","Grey","Diesel","Manual",3.9,24762,93752,2454,"Low"
"M3",2022,"Africa","Black","Petrol","Automatic",2.5,39291,93302,2265,"Low"
"X3",2023,"Europe","Blue","Hybrid","Automatic",2.3,35327,96685,3021,"Low"
"X6",2012,"North America","White","Petrol","Manual",4.7,207088,65625,2929,"Low"
"X1",2022,"Africa","Silver","Hybrid","Automatic",2.4,31132,90712,1564,"Low"
"M5",2022,"Asia","Red","Diesel","Manual",1.7,61617,84744,4299,"High"
"3 Series",2022,"Africa","White","Diesel","Manual",4.1,54703,87856,1786,"Low"
"5 Series",2019,"Middle East","Grey","Electric","Manual",2.4,93156,82360,3840,"High"
"5 Series",2021,"South America","White","Diesel","Automatic",3.1,95133,87222,3223,"Low"
"3 Series",2024,"North America","Black","Diesel","Automatic",1.9,33640,90240,3581,"High"
"X6",2017,"South America","Red","Diesel","Manual",1.7,137251,61896,5145,"High"
"M5",2022,"Africa","Black","Hybrid","Automatic",3.1,78905,95111,2546,"Low"
"3 Series",2022,"Africa","Grey","Diesel","Automatic",2.7,42762,93578,2666,"Low"
"3 Series",2022,"North America","Black","Electric","Manual",3.3,74075,85497,3544,"High"
"i3",2021,"Middle East","Black","Diesel","Automatic",4.9,44413,96771,1615,"Low"
"i3",2023,"Africa","Silver","Electric","Automatic",2.9,23959,103103,100,"Low"
"3 Series",2014,"Asia","Grey","Diesel","Manual",3.6,148528,73380,3920,"High"
"X5",2020,"Africa","Black","Hybrid","Automatic",1.8,61467,78282,3450,"High"
"X1",2023,"North America","Red","Diesel","Manual",4.6,51307,99180,1317,"Low"
"i8",2020,"Asia","Silver","Hybrid","Automatic",4.3,56134,95750,1281,"Low"
"X1",2021,"Africa","Black","Hybrid","Automatic",3.3,83470,91880,100,"Low"
"7 Series",2012,"Africa","Grey","Electric","Automatic",2.1,188496,59960,6292,"High"
"5 Series",2024,"North America","Blue","Diesel","Manual",3,45741,91581,1815,"Low"
"M5",2023,"Africa","Blue","Diesel","Manual",2.5,9010,94646,3214,"Low"
"X1",2023,"South America","White","Hybrid","Automatic",5,14846,103039,1907,"Low"
"3 Series",2019,"Asia","White","Hybrid","Manual",3.2,111227,79314,4094,"High"
"X3",2020,"Africa","Black","Petrol","Automatic",3,68494,79185,4281,"High"
"i3",2015,"Europe","Grey","Electric","Automatic",2.1,133544,64473,5988,"High"
"5 Series",2020,"Europe","Blue","Diesel","Automatic",2.3,66162,91000,2489,"Low"
"M3",2013,"Africa","Silver","Diesel","Manual",4,176915,69737,3997,"High"
"X5",2019,"South America","Silver","Diesel","Automatic",3.4,95547,83198,1754,"Low"
"X1",2022,"North America","Grey","Electric","Automatic",2.8,51840,92357,2069,"Low"
"5 Series",2017,"Europe","White","Hybrid","Automatic",2.5,121511,72293,4624,"High"
"X6",2022,"Middle East","Black","Diesel","Automatic",2.2,25977,100321,1532,"Low"
"7 Series",2022,"North America","Grey","Electric","Automatic",1.6,64638,93852,1922,"Low"
"M3",2023,"South America","Black","Diesel","Manual",4.9,1000,110919,1201,"Low"
"M5",2019,"Africa","Blue","Electric","Manual",4.1,148848,77970,3498,"High"
"i3",2023,"Africa","Silver","Petrol","Manual",4.7,55519,99410,1417,"Low"
"M5",2018,"Asia","Grey","Diesel","Manual",2.9,143425,74198,4729,"High"
"7 Series",2017,"South America","Silver","Hybrid","Manual",4.5,76934,76774,4045,"High"
"5 Series",2023,"Asia","Silver","Electric","Automatic",2.4,37432,101333,1927,"Low"
"M3",2022,"Europe","Black","Diesel","Automatic",3.3,8094,100759,892,"Low"
"M3",2012,"Africa","Grey","Petrol","Manual",2.2,258292,44382,4565,"High"
"X6",2016,"South America","Black","Electric","Manual",4.2,151883,73363,3158,"Low"
"i3",2022,"Asia","Silver","Diesel","Automatic",3.2,45438,97721,1703,"Low"
"i8",2018,"Europe","Grey","Petrol","Manual",3.4,122963,72794,3607,"High"
"7 Series",2021,"Africa","White","Diesel","Manual",4.5,73797,88490,3679,"High"
"i8",2023,"South America","Blue","Electric","Manual",4.1,28472,97608,236,"Low"
"3 Series",2019,"South America","Grey","Hybrid","Automatic",4.9,100621,95668,981,"Low"
"M5",2020,"Europe","Red","Diesel","Manual",2.9,75413,90690,2373,"Low"
"5 Series",2022,"Middle East","White","Petrol","Manual",3.1,69737,94112,3428,"High"
"M3",2020,"Asia","Black","Electric","Automatic",3.7,90108,88572,3096,"Low"
"i3",2015,"Asia","Silver","Diesel","Automatic",3.1,198970,64564,5758,"High"
"5 Series",2021,"South America","Silver","Hybrid","Manual",3,61008,94264,3220,"Low"
"X5",2023,"Asia","Black","Petrol","Automatic",2.7,39906,92996,1855,"Low"
"X6",2018,"Asia","Grey","Hybrid","Manual",4.4,128538,76946,4087,"High"
"3 Series",2023,"Asia","Red","Diesel","Automatic",3.4,70158,92562,2614,"Low"
"M3",2015,"Africa","White","Petrol","Manual",3.6,164297,73473,4198,"High"
"3 Series",2020,"Middle East","Grey","Electric","Automatic",2.2,94046,84926,3817,"High"
"X3",2019,"Europe","White","Electric","Manual",2.4,102902,76082,3403,"High"
"X5",2023,"Asia","White","Electric","Automatic",2.7,1819,106277,2327,"Low"
"X6",2015,"South America","Grey","Electric","Manual",3.1,179808,61854,5519,"High"
"X6",2022,"Africa","White","Hybrid","Manual",1.7,30716,88216,1302,"Low"
"X5",2016,"Europe","Grey","Diesel","Automatic",4.6,144492,70221,4845,"High"
"M5",2018,"Europe","White","Petrol","Automatic",4.7,95662,84772,2937,"Low"
"7 Series",2012,"North America","Grey","Hybrid","Automatic",3.8,202164,58053,4604,"High"
"X5",2021,"North America","White","Hybrid","Automatic",2.6,96201,75996,4295,"High"
"M3",2016,"Middle East","White","Electric","Manual",2.8,132996,68367,3391,"High"
"5 Series",2022,"Africa","Silver","Petrol","Manual",4.1,30211,95254,1407,"Low"
"M3",2020,"North America","Silver","Electric","Automatic",2.5,100483,80748,2947,"Low"
"i3",2017,"North America","Silver","Diesel","Manual",3.6,134514,70938,3874,"High"
"i3",2023,"Middle East","Red","Hybrid","Manual",4.7,32430,94948,1504,"Low"
"M3",2019,"Asia","Grey","Hybrid","Automatic",2.9,58040,85159,3815,"High"
"X3",2015,"Middle East","Grey","Diesel","Automatic",3.6,168585,72392,7641,"High"
"3 Series",2013,"Europe","Blue","Diesel","Manual",4.8,162658,65173,3929,"High"
"i8",2021,"Europe","Black","Diesel","Automatic",2.7,47994,84892,3384,"High"
"7 Series",2023,"North America","Black","Hybrid","Manual",4.2,27447,94387,2621,"Low"
"X5",2021,"Europe","Black","Diesel","Manual",4.1,80392,89055,1000,"Low"
"3 Series",2015,"Middle East","Black","Petrol","Automatic",4.7,166976,72985,5589,"High"
"X5",2020,"Africa","Blue","Petrol","Automatic",4.5,62555,102047,3905,"High"
"5 Series",2022,"Africa","Blue","Hybrid","Manual",4.1,41903,102218,870,"Low"
"X3",2018,"North America","Blue","Petrol","Automatic",3.7,148935,88118,3141,"Low"
"7 Series",2015,"Middle East","Black","Diesel","Manual",2.3,177703,63835,4699,"High"
"X5",2017,"Middle East","Black","Electric","Automatic",3.8,123004,83149,3788,"High"
"3 Series",2018,"Asia","Red","Hybrid","Automatic",2.5,105141,73498,5016,"High"
"M5",2021,"South America","White","Electric","Manual",3,67600,80851,3029,"Low"
"i8",2011,"North America","Silver","Electric","Automatic",4,238311,56277,4452,"High"
"i8",2021,"Asia","Grey","Hybrid","Automatic",3.9,57633,98353,1594,"Low"
"3 Series",2021,"Europe","Red","Diesel","Manual",2.9,41347,83983,2114,"Low"
"3 Series",2023,"South America","Red","Petrol","Automatic",2.1,38613,84264,4293,"High"
"i3",2020,"North America","Blue","Diesel","Automatic",3.2,72614,91385,2879,"Low"
"i3",2023,"Asia","Grey","Electric","Manual",2.4,22088,109361,100,"Low"
"i3",2024,"North America","Black","Diesel","Automatic",2.4,27408,102029,3846,"High"
"X6",2024,"Asia","Silver","Hybrid","Automatic",2.6,7120,97237,2724,"Low"
"X3",2019,"Middle East","Grey","Hybrid","Manual",4,127065,77873,5235,"High"
"X1",2016,"Asia","Silver","Petrol","Manual",3.2,128693,64355,4715,"High"
"i3",2019,"Europe","Grey","Petrol","Automatic",2.8,101588,74353,3660,"High"
"X6",2018,"Asia","Silver","Diesel","Automatic",4.7,116099,70394,4229,"High"
"3 Series",2021,"South America","Red","Electric","Manual",4,61909,79324,2960,"Low"
"M5",2023,"South America","White","Petrol","Manual",3.2,17508,90738,2597,"Low"
"X6",2020,"Africa","Black","Diesel","Automatic",3,69378,86586,1251,"Low"
"i8",2024,"Europe","White","Diesel","Automatic",4.4,1000,112092,1405,"Low"
"X6",2018,"Africa","Grey","Hybrid","Manual",2.1,105101,73866,2045,"Low"
"3 Series",2020,"Africa","Black","Hybrid","Automatic",3.8,91149,84720,2746,"Low"
"M5",2023,"Europe","Black","Petrol","Manual",1.6,30272,95461,2518,"Low"
"3 Series",2020,"Asia","Silver","Hybrid","Manual",1.5,71935,90558,1874,"Low"
"7 Series",2019,"Africa","Blue","Diesel","Manual",4.8,115262,84220,4354,"High"
"i3",2021,"Africa","Red","Hybrid","Automatic",3.3,31755,96408,1444,"Low"
"M3",2021,"South America","Blue","Hybrid","Manual",2.6,44757,81080,2221,"Low"
"i8",2022,"Middle East","Blue","Diesel","Manual",4.3,68791,91656,3460,"High"
"i3",2017,"Africa","White","Diesel","Manual",4.9,137944,82794,4435,"High"
"5 Series",2024,"South America","Red","Electric","Manual",1.6,1000,91049,2063,"Low"
"i3",2018,"Europe","Blue","Hybrid","Manual",1.6,66993,79422,3552,"High"
"X6",2023,"Middle East","Red","Petrol","Automatic",4.5,10852,103189,3482,"High"
"5 Series",2014,"Asia","Black","Petrol","Manual",3.4,160501,77405,3366,"High"
"X1",2020,"South America","Red","Electric","Automatic",4.6,105957,83677,4869,"High"
"i3",2022,"South America","Silver","Hybrid","Manual",3.9,73047,85665,2376,"Low"
"X1",2019,"Asia","Grey","Diesel","Manual",3.1,116955,73448,3027,"Low"
"X6",2019,"North America","White","Hybrid","Manual",2.1,48175,87418,3680,"High"
"X3",2024,"North America","Red","Hybrid","Automatic",2.9,23547,103179,3114,"Low"
"X3",2024,"Middle East","Black","Petrol","Manual",4.3,1000,111350,100,"Low"
"X1",2024,"South America","Black","Hybrid","Manual",2.3,44795,87586,3499,"High"
"7 Series",2024,"North America","Silver","Hybrid","Automatic",4,1000,117071,100,"Low"
"X3",2021,"Europe","Blue","Petrol","Manual",2.4,52840,87170,4870,"High"
"X1",2018,"Africa","White","Electric","Manual",3.1,125506,73456,5024,"High"
"M3",2021,"Africa","Blue","Petrol","Manual",1.8,47517,91262,3362,"High"
"M5",2021,"Asia","Red","Petrol","Automatic",3.1,103141,77356,2435,"Low"
"X5",2021,"Middle East","Black","Petrol","Automatic",3.6,75947,90227,2144,"Low"
"i8",2015,"Middle East","White","Petrol","Automatic",3.5,148419,75775,5798,"High"
"i8",2023,"North America","Blue","Petrol","Manual",2.9,54539,96385,2656,"Low"
"7 Series",2022,"South America","White","Hybrid","Manual",2.8,45406,94061,2555,"Low"
"M3",2018,"Africa","Silver","Electric","Manual",2.5,65349,84107,3231,"Low"
"M3",2022,"Asia","Blue","Hybrid","Automatic",4.2,122730,83774,3623,"High"
"M5",2019,"South America","Blue","Petrol","Automatic",4.2,117967,86340,2229,"Low"
"X5",2014,"Asia","Blue","Petrol","Manual",3.2,155565,64230,4099,"High"
"X1",2022,"Africa","Blue","Petrol","Manual",2.8,25406,91258,3326,"High"
"7 Series",2014,"Asia","Silver","Hybrid","Manual",3.7,161249,72830,3669,"High"
"M3",2015,"South America","Blue","Hybrid","Automatic",3.5,145011,72821,5032,"High"
"i3",2011,"North America","Silver","Diesel","Manual",3.8,183892,66569,3520,"High"
"3 Series",2011,"Asia","Blue","Electric","Manual",2.6,213450,52779,5458,"High"
"3 Series",2024,"Asia","Black","Hybrid","Automatic",4.3,29723,107808,2456,"Low"
"5 Series",2018,"Middle East","Silver","Diesel","Automatic",2.6,129938,76170,2011,"Low"
"5 Series",2019,"Africa","Silver","Electric","Manual",3,88063,87036,3220,"Low"
"X3",2017,"North America","Blue","Diesel","Automatic",2,132880,66653,4825,"High"
"M5",2022,"Africa","Red","Electric","Manual",4.5,15361,98876,2507,"Low"
"M5",2018,"Africa","Silver","Diesel","Automatic",3.8,125032,88381,2885,"Low"
"3 Series",2020,"Middle East","Red","Electric","Manual",2.3,64510,84651,1422,"Low"
"X6",2015,"Europe","Silver","Electric","Automatic",4.5,144261,77859,2074,"Low"
"X3",2015,"North America","Silver","Diesel","Manual",4,176539,61891,5111,"High"
"M5",2012,"Africa","Silver","Diesel","Manual",3,141780,63780,5022,"High"
"7 Series",2021,"South America","Silver","Diesel","Manual",5,40768,99688,461,"Low"
"i3",2020,"Middle East","Black","Electric","Automatic",2.7,67105,89161,3345,"High"
"X3",2020,"Europe","Grey","Diesel","Automatic",1.8,72550,81378,3135,"Low"
"7 Series",2023,"Europe","Blue","Diesel","Automatic",4.1,45899,102919,1283,"Low"
"i3",2022,"Middle East","Silver","Hybrid","Automatic",4.1,53688,107769,1488,"Low"
"X1",2022,"Africa","Blue","Electric","Manual",1.7,50633,84357,3748,"High"
"5 Series",2017,"Middle East","White","Diesel","Manual",4.4,99395,78295,2683,"Low"
"i8",2021,"Africa","Grey","Diesel","Automatic",4.2,16210,104184,1744,"Low"
"M5",2019,"Asia","Grey","Electric","Manual",4.8,108475,78033,4234,"High"
"i8",2022,"Middle East","Silver","Diesel","Automatic",1.9,27788,98325,2972,"Low"
"3 Series",2022,"Asia","Blue","Diesel","Automatic",3.6,53617,86789,2657,"Low"
"X5",2016,"Africa","Blue","Diesel","Automatic",2.3,144910,70643,5821,"High"
"M3",2023,"Europe","White","Electric","Automatic",2.9,47282,91871,2432,"Low"
"i3",2014,"Asia","Red","Electric","Automatic",2.4,149492,59963,6793,"High"
"3 Series",2015,"South America","Red","Hybrid","Manual",3.1,159357,68581,5605,"High"
"M3",2018,"South America","Silver","Electric","Automatic",1.9,129525,73423,4971,"High"
"X1",2021,"Middle East","Red","Petrol","Automatic",2.6,65466,85158,2680,"Low"
"M5",2017,"Asia","White","Hybrid","Automatic",1.7,126111,71370,4971,"High"
"M5",2019,"Africa","Black","Diesel","Manual",3.2,82207,87378,4733,"High"
"i8",2019,"Europe","White","Hybrid","Manual",2.5,87582,70821,4951,"High"
"X3",2021,"Europe","Blue","Hybrid","Manual",3.6,90289,82794,4098,"High"
"X1",2018,"South America","Black","Petrol","Automatic",3.1,108192,91933,1247,"Low"
"i8",2020,"Europe","Red","Petrol","Manual",2.4,124360,69341,5762,"High"
"3 Series",2013,"South America","Blue","Petrol","Automatic",1.9,172709,60860,6384,"High"
"3 Series",2021,"Africa","Red","Hybrid","Automatic",4.1,71121,99534,127,"Low"
"5 Series",2023,"Europe","Blue","Diesel","Manual",3.7,58586,88495,2920,"Low"
"5 Series",2022,"Europe","Grey","Petrol","Manual",1.6,57378,81940,6071,"High"
"3 Series",2023,"South America","Black","Hybrid","Automatic",5,1000,117788,1573,"Low"
"X3",2023,"Middle East","Black","Hybrid","Manual",3.7,39766,94554,2715,"Low"
"X6",2021,"Africa","Black","Electric","Automatic",2.2,54958,85121,2579,"Low"
"M5",2012,"Europe","Blue","Hybrid","Automatic",4.4,191487,55483,4717,"High"
"3 Series",2023,"North America","Silver","Electric","Manual",4.6,14750,98299,2082,"Low"
"X1",2024,"North America","White","Hybrid","Automatic",3.5,1000,102559,2495,"Low"
"7 Series",2012,"Middle East","Blue","Diesel","Automatic",4.6,222327,56715,5532,"High"
"5 Series",2020,"Europe","Grey","Petrol","Manual",1.6,62048,84829,3938,"High"
"7 Series",2015,"Europe","Grey","Electric","Manual",4.8,138224,73560,3148,"Low"
"X5",2015,"Middle East","Blue","Petrol","Automatic",1.7,205091,56796,5959,"High"
"3 Series",2022,"North America","Blue","Hybrid","Manual",3.7,41116,80003,4077,"High"
"3 Series",2023,"Asia","Blue","Hybrid","Manual",2.7,34031,96853,2344,"Low"
"X5",2015,"Middle East","Silver","Hybrid","Manual",1.6,140493,61258,5762,"High"
"X3",2013,"Middle East","Black","Diesel","Manual",4.8,160461,65580,3697,"High"
"5 Series",2022,"Asia","Black","Diesel","Automatic",2,34151,88579,3795,"High"
"3 Series",2020,"Middle East","Black","Diesel","Manual",4.5,59951,101043,1425,"Low"
"3 Series",2023,"Europe","Silver","Petrol","Manual",2.7,46368,90606,3356,"High"
"7 Series",2018,"Middle East","Red","Diesel","Manual",4.1,114592,89905,3566,"High"
"X6",2021,"Europe","Grey","Electric","Automatic",2.4,94306,86667,3637,"High"
"i8",2021,"Europe","White","Petrol","Automatic",3.5,54987,98375,2715,"Low"
"X1",2013,"North America","Silver","Diesel","Manual",4.3,172615,72065,3999,"High"
"M5",2011,"Asia","White","Hybrid","Automatic",3.5,210854,57533,5255,"High"
"7 Series",2014,"North America","Blue","Petrol","Automatic",2.6,176507,65257,5189,"High"
"5 Series",2024,"Europe","Black","Hybrid","Manual",2.3,42152,95221,195,"Low"
"i3",2023,"South America","White","Electric","Manual",2.1,72839,89917,2215,"Low"
"i3",2022,"Middle East","Silver","Electric","Automatic",4.4,30926,103444,3860,"High"
"X6",2012,"South America","Blue","Electric","Manual",3.6,219216,50238,6181,"High"
"M5",2021,"Asia","White","Hybrid","Manual",3.3,81362,81694,5093,"High"
"X5",2018,"Asia","White","Diesel","Manual",2.4,97114,73421,2883,"Low"
"X1",2022,"Asia","Grey","Diesel","Automatic",3,19117,96000,1783,"Low"
"M3",2013,"North America","Blue","Hybrid","Automatic",3.7,214108,54213,6479,"High"
"X1",2023,"Africa","Blue","Diesel","Automatic",1.8,8373,104639,1722,"Low"
"X5",2017,"Europe","White","Electric","Automatic",2.8,139197,74043,2746,"Low"
"M5",2023,"North America","Blue","Electric","Automatic",2.3,37397,98909,1462,"Low"
"X5",2021,"Asia","Red","Petrol","Manual",3.8,88325,93595,1826,"Low"
"i8",2024,"Asia","Blue","Hybrid","Automatic",3.6,57409,95681,567,"Low"
"i8",2020,"Europe","Blue","Electric","Manual",2.5,93431,78607,2209,"Low"
"X6",2022,"Asia","Silver","Diesel","Automatic",1.6,74559,83537,2962,"Low"
"7 Series",2022,"South America","Black","Diesel","Manual",2.1,40231,86808,4169,"High"
"5 Series",2016,"Asia","Grey","Petrol","Automatic",2.1,180604,68624,6343,"High"
"5 Series",2020,"Europe","Grey","Petrol","Automatic",3.5,68613,91613,2166,"Low"
"X6",2022,"South America","Silver","Petrol","Manual",2.1,50188,87486,3618,"High"
"X3",2020,"Africa","Grey","Hybrid","Manual",3.2,45254,97117,2349,"Low"
"i3",2020,"Africa","Grey","Electric","Manual",3.7,88136,86337,3987,"High"
"M5",2020,"South America","Black","Petrol","Manual",4.6,84434,85240,1723,"Low"
"5 Series",2014,"South America","Red","Hybrid","Manual",2.4,178710,59443,6491,"High"
"M3",2024,"Middle East","Blue","Petrol","Automatic",2.2,51254,85943,2667,"Low"
"M3",2014,"South America","Grey","Electric","Automatic",2.1,201397,58453,5584,"High"
"X1",2022,"Asia","Silver","Diesel","Automatic",2.8,53594,88957,5877,"High"
"X6",2023,"Africa","Silver","Electric","Manual",3.8,1000,98934,1183,"Low"
"M5",2015,"Middle East","Red","Electric","Manual",3.9,157895,68412,2045,"Low"
"X3",2021,"North America","Blue","Petrol","Manual",2.2,19755,84918,4154,"High"
"i8",2019,"Asia","White","Diesel","Automatic",2,88923,77296,3899,"High"
"3 Series",2021,"Europe","White","Hybrid","Manual",3.1,91390,87765,2435,"Low"
"X1",2013,"Europe","Black","Electric","Automatic",2,195455,54223,5353,"High"
"7 Series",2013,"Middle East","Silver","Electric","Manual",4.3,194082,65214,6345,"High"
