"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"X3",2016,"Europe","Red","Electric","Manual",4.1,127660,74619,4447,"High"
"M5",2022,"Middle East","White","Hybrid","Automatic",2.7,53517,88111,1633,"Low"
"X6",2013,"North America","Red","Diesel","Manual",4.9,190751,67209,4721,"High"
"i3",2023,"Middle East","White","Hybrid","Automatic",2,63419,85779,4547,"High"
"M5",2019,"North America","White","Petrol","Manual",3.1,110118,69491,5419,"High"
"i3",2016,"Asia","Black","Diesel","Manual",2,107565,65075,5753,"High"
"5 Series",2014,"South America","Silver","Hybrid","Automatic",4.3,168117,70060,2619,"Low"
"X3",2016,"Asia","Grey","Petrol","Manual",1.9,156828,61456,4825,"High"
"X1",2019,"North America","Silver","Hybrid","Manual",3.4,102903,75161,4487,"High"
"M3",2019,"Middle East","Silver","Electric","Manual",1.9,117711,76366,3425,"High"
"5 Series",2019,"Europe","Black","Electric","Automatic",3.1,108640,82409,2969,"Low"
"M3",2024,"Middle East","Black","Hybrid","Manual",2.5,76741,86515,4038,"High"
"M3",2021,"Asia","Grey","Electric","Automatic",4.7,95016,90010,4085,"High"
"M5",2021,"South America","Black","Hybrid","Manual",1.7,71208,78592,4722,"High"
"7 Series",2018,"North America","Grey","Hybrid","Automatic",3.8,94287,79654,4257,"High"
"M5",2014,"Asia","Red","Electric","Manual",3.9,127528,69487,4834,"High"
"7 Series",2020,"Middle East","Grey","Hybrid","Manual",4.6,57523,87777,2633,"Low"
"3 Series",2017,"Europe","Red","Hybrid","Automatic",4.6,154206,66421,3935,"High"
"i3",2010,"Africa","White","Petrol","Manual",4.9,234486,54840,5413,"High"
"X1",2022,"North America","Black","Electric","Manual",2.4,74947,82716,2918,"Low"
"X6",2021,"Europe","White","Petrol","Automatic",2.5,82003,81264,1937,"Low"
"7 Series",2020,"Asia","White","Hybrid","Automatic",2.9,65469,80254,4485,"High"
"X1",2017,"Europe","Silver","Petrol","Automatic",3.4,116025,90420,1626,"Low"
"X6",2024,"Africa","Grey","Diesel","Automatic",2.8,30391,92857,3462,"High"
"X6",2013,"Asia","Blue","Petrol","Automatic",4.1,127784,75304,3052,"Low"
"3 Series",2019,"Middle East","Blue","Hybrid","Automatic",1.5,98313,76402,3409,"High"
"X3",2018,"Africa","Blue","Diesel","Automatic",1.6,104579,83121,3170,"Low"
"X5",2019,"Africa","Blue","Hybrid","Automatic",4,104304,79475,4805,"High"
"X5",2020,"Asia","Red","Electric","Manual",4.6,92645,83437,3026,"Low"
"5 Series",2011,"Asia","Silver","Electric","Manual",4.2,195919,66288,3705,"High"
"M3",2023,"Africa","Red","Diesel","Manual",1.9,56459,95698,1769,"Low"
"X5",2022,"Africa","White","Diesel","Manual",4.8,27035,98014,2054,"Low"
"X3",2021,"South America","White","Petrol","Manual",3.3,49636,89406,1796,"Low"
"i8",2024,"Asia","Black","Petrol","Manual",4.1,13708,103657,551,"Low"
"M3",2021,"Africa","White","Petrol","Manual",2.2,80294,80892,5310,"High"
"X5",2021,"Africa","Grey","Hybrid","Manual",3.4,81638,84758,3762,"High"
"M5",2012,"North America","Red","Petrol","Manual",2.7,215120,53971,6580,"High"
"5 Series",2021,"Asia","White","Electric","Automatic",4.9,43029,103814,1471,"Low"
"X5",2024,"Africa","Grey","Hybrid","Automatic",3.2,3085,96862,1574,"Low"
"X3",2019,"Asia","Black","Petrol","Automatic",4.1,75147,95449,3260,"Low"
"X1",2024,"Middle East","Black","Hybrid","Manual",3.6,39932,89623,1725,"Low"
"X5",2023,"Middle East","Grey","Electric","Automatic",1.8,35966,95550,2353,"Low"
"M5",2024,"Africa","Blue","Petrol","Automatic",3.4,50311,99502,2908,"Low"
"i8",2012,"Asia","Blue","Electric","Manual",3.4,251383,50950,5544,"High"
"X1",2013,"South America","White","Petrol","Manual",4,185435,57269,8343,"High"
"3 Series",2023,"Africa","White","Hybrid","Automatic",2.6,17700,102401,669,"Low"
"i3",2023,"Asia","Red","Electric","Manual",4.5,29527,105726,2197,"Low"
"3 Series",2023,"Europe","Grey","Electric","Manual",3.7,29225,92171,3364,"High"
"M5",2016,"Europe","Black","Electric","Automatic",1.6,165714,63333,5239,"High"
"7 Series",2024,"Asia","Black","Electric","Automatic",4,21325,107773,1774,"Low"
"7 Series",2017,"South America","White","Electric","Automatic",4.7,138772,90315,2926,"Low"
"X6",2021,"South America","Silver","Diesel","Automatic",3.9,95431,86373,2512,"Low"
"X6",2020,"South America","White","Diesel","Manual",2.8,51134,81259,465,"Low"
"X6",2019,"North America","Silver","Petrol","Manual",3.6,98103,85211,3415,"High"
"X6",2020,"Middle East","Red","Diesel","Automatic",2.1,86444,85981,4143,"High"
"M5",2024,"Africa","Grey","Hybrid","Automatic",3.6,22830,109994,657,"Low"
"X1",2024,"Africa","Black","Hybrid","Manual",3.3,1000,102064,2377,"Low"
"X1",2022,"Middle East","Red","Hybrid","Automatic",1.6,64264,83056,1532,"Low"
"i3",2017,"Africa","Blue","Hybrid","Manual",2.6,112554,78078,4255,"High"
"M5",2017,"Asia","Silver","Hybrid","Automatic",2.2,92251,73126,3600,"High"
"7 Series",2017,"North America","White","Hybrid","Automatic",2.9,158941,61382,5852,"High"
"X5",2017,"Africa","Black","Electric","Automatic",2.3,120931,76501,4639,"High"
"X1",2021,"North America","Silver","Electric","Manual",4.4,108240,80963,3619,"High"
"X5",2018,"Asia","Red","Diesel","Automatic",3.9,99866,78697,4509,"High"
"X1",2020,"Africa","Red","Hybrid","Manual",4.1,106615,88011,3851,"High"
"i8",2017,"Middle East","White","Diesel","Automatic",2.8,131612,70248,3970,"High"
"M3",2019,"North America","Blue","Electric","Automatic",1.5,50781,79676,5610,"High"
"X3",2013,"Europe","Black","Electric","Automatic",2.3,198322,56209,7145,"High"
"M3",2015,"South America","Grey","Petrol","Automatic",4.1,165087,66975,4411,"High"
"i3",2023,"North America","Blue","Hybrid","Manual",3.6,21416,91376,2609,"Low"
"M5",2020,"Europe","Silver","Petrol","Manual",3.4,102468,79565,3594,"High"
"5 Series",2018,"Asia","Silver","Hybrid","Automatic",2.5,128416,80352,4143,"High"
"X1",2017,"Asia","Grey","Petrol","Manual",1.8,106024,78398,4783,"High"
"M3",2019,"South America","White","Petrol","Manual",4.2,115966,78797,6021,"High"
"7 Series",2020,"Africa","Black","Electric","Automatic",1.6,91543,78473,1961,"Low"
"X6",2023,"Asia","Grey","Electric","Automatic",1.7,17331,86770,2060,"Low"
"i3",2020,"Europe","Blue","Diesel","Manual",2.5,74720,80800,4710,"High"
"i8",2018,"Middle East","Silver","Hybrid","Automatic",3.5,139849,73524,3406,"High"
"X3",2018,"North America","Blue","Hybrid","Manual",5,123642,89576,5340,"High"
"7 Series",2014,"South America","Red","Petrol","Manual",1.8,153380,53266,6563,"High"
"X3",2024,"Europe","Red","Diesel","Automatic",3.2,7782,113802,516,"Low"
"5 Series",2017,"Europe","Black","Hybrid","Automatic",3.6,150391,76958,4223,"High"
"M5",2012,"Europe","Grey","Hybrid","Automatic",4.4,211757,54318,6291,"High"
"X1",2020,"South America","White","Diesel","Automatic",3.9,88993,86582,3801,"High"
"i3",2017,"South America","Red","Hybrid","Automatic",4.3,145178,75154,3684,"High"
"X1",2014,"South America","Silver","Electric","Automatic",3.3,153766,76189,4592,"High"
"M5",2017,"Europe","White","Hybrid","Manual",3,158231,75099,4017,"High"
"i3",2024,"Middle East","Red","Petrol","Automatic",3.7,4132,96436,1174,"Low"
"5 Series",2022,"South America","Blue","Petrol","Manual",4.7,42558,101835,100,"Low"
"M3",2015,"Africa","Silver","Hybrid","Manual",3.4,121619,70740,4368,"High"
"X6",2013,"Africa","Black","Petrol","Manual",3.6,168895,56242,6229,"High"
"i3",2022,"South America","Silver","Diesel","Automatic",2.7,51692,79979,3666,"High"
"X1",2018,"South America","White","Hybrid","Automatic",3.6,115887,78925,1089,"Low"
"i8",2023,"South America","Red","Electric","Manual",3.7,1000,101916,114,"Low"
"M5",2023,"Middle East","Black","Diesel","Manual",4.1,32787,99485,2062,"Low"
"M3",2018,"South America","Black","Hybrid","Manual",3.5,114313,79318,5381,"High"
"M5",2023,"Middle East","White","Diesel","Automatic",2.2,77790,86992,2435,"Low"
"5 Series",2022,"Middle East","Silver","Hybrid","Automatic",3.5,28753,99737,100,"Low"
"i8",2023,"Europe","Black","Electric","Manual",2.5,27815,94555,2829,"Low"
"M5",2021,"Middle East","Black","Diesel","Manual",1.8,40613,82624,4626,"High"
"M5",2020,"Asia","Silver","Diesel","Manual",4.4,117794,77254,4055,"High"
"M3",2024,"Africa","Red","Diesel","Manual",1.7,2212,97261,2489,"Low"
"5 Series",2016,"South America","Grey","Petrol","Manual",3.7,159773,71057,3399,"High"
"X5",2019,"Europe","Red","Diesel","Automatic",5,122269,82878,3624,"High"
"i3",2023,"Asia","White","Hybrid","Automatic",1.8,58453,81883,4688,"High"
"i3",2013,"Asia","Black","Electric","Manual",2.3,170453,62633,3031,"Low"
"M3",2019,"Africa","Black","Diesel","Manual",4.2,70271,88781,2149,"Low"
"i3",2022,"North America","Black","Petrol","Automatic",1.8,73719,86760,2774,"Low"
"X6",2022,"North America","Silver","Hybrid","Manual",4.4,60450,94759,2503,"Low"
"5 Series",2021,"Middle East","Red","Electric","Automatic",1.5,38759,84877,2410,"Low"
"X3",2019,"Middle East","White","Electric","Automatic",4.6,109044,75679,1775,"Low"
"X6",2019,"Middle East","Blue","Diesel","Manual",1.7,67584,81348,3567,"High"
"i8",2017,"North America","Black","Electric","Automatic",4.7,115569,83852,3259,"Low"
"X1",2020,"North America","Blue","Petrol","Manual",4.5,93044,94225,1651,"Low"
"X1",2023,"South America","Grey","Diesel","Manual",3.4,18157,93826,2858,"Low"
"X1",2019,"North America","White","Petrol","Automatic",4.2,115034,88198,2265,"Low"
"X3",2019,"Middle East","Black","Petrol","Automatic",1.8,98878,78774,4894,"High"
"X5",2024,"Asia","White","Electric","Automatic",2,50490,86158,2849,"Low"
"X1",2024,"South America","Black","Hybrid","Manual",2.8,1000,98595,1249,"Low"
"i3",2023,"South America","Blue","Hybrid","Manual",3.4,9833,91527,2485,"Low"
"M5",2018,"Asia","Grey","Petrol","Manual",4.5,81745,80534,3903,"High"
"X3",2023,"Africa","Red","Hybrid","Manual",3.4,22050,95988,2818,"Low"
"7 Series",2017,"South America","Red","Petrol","Manual",3.8,123685,77372,2975,"Low"
"M3",2020,"South America","Silver","Electric","Automatic",3.9,66027,92723,1585,"Low"
"X6",2023,"Africa","Red","Petrol","Manual",4.6,29217,98904,2367,"Low"
"i3",2015,"Asia","Red","Hybrid","Manual",4.2,152196,65579,4261,"High"
"X6",2018,"North America","Black","Diesel","Manual",4.9,121563,82380,2059,"Low"
"3 Series",2021,"South America","Red","Diesel","Automatic",1.6,43536,83363,3441,"High"
"i3",2022,"Europe","Blue","Petrol","Automatic",2.2,34650,94535,5443,"High"
"i3",2012,"North America","White","Diesel","Manual",4.8,176996,68531,4127,"High"
"X5",2012,"Africa","Red","Petrol","Automatic",4.3,202473,65021,3448,"High"
"5 Series",2022,"Europe","Silver","Diesel","Automatic",2.4,17693,92885,4400,"High"
"3 Series",2022,"Europe","Red","Electric","Automatic",4.9,64604,91945,3723,"High"
"M3",2023,"North America","Black","Diesel","Automatic",4.5,41468,102528,1965,"Low"
"M3",2018,"South America","White","Electric","Automatic",1.7,140830,66769,3560,"High"
"X5",2022,"Middle East","Black","Hybrid","Manual",4.3,84380,94977,1867,"Low"
"i3",2021,"Asia","Silver","Diesel","Manual",4.2,70613,85219,3266,"Low"
"X1",2019,"North America","Black","Petrol","Automatic",2.3,82467,76439,765,"Low"
"X3",2024,"Middle East","Grey","Diesel","Automatic",3.8,26684,99762,1254,"Low"
"M3",2015,"Middle East","Grey","Electric","Manual",4.9,152993,75235,3287,"High"
"i8",2024,"Middle East","Blue","Petrol","Automatic",3.9,22797,104581,1590,"Low"
"7 Series",2022,"Africa","Black","Diesel","Automatic",4.3,42645,108703,1643,"Low"
"i8",2019,"Asia","Grey","Hybrid","Manual",1.8,78379,85365,954,"Low"
"i8",2024,"Europe","White","Electric","Automatic",4,35912,109607,952,"Low"
"i8",2021,"Europe","Red","Electric","Manual",2.2,77677,75238,4144,"High"
"7 Series",2018,"Middle East","Black","Petrol","Manual",1.8,137529,65104,4617,"High"
"i3",2013,"Asia","Blue","Diesel","Manual",3.4,166984,58751,5765,"High"
"7 Series",2017,"Africa","Blue","Diesel","Automatic",4.1,134007,75262,2095,"Low"
"M3",2024,"North America","Black","Diesel","Automatic",3.4,21486,100947,2938,"Low"
"X3",2018,"Africa","Silver","Electric","Manual",4.8,92573,96172,3224,"Low"
"M5",2024,"Africa","Red","Petrol","Automatic",3.9,34160,88178,4278,"High"
"X3",2021,"Africa","Blue","Diesel","Automatic",1.9,63459,80328,3570,"High"
"M5",2019,"Middle East","Blue","Petrol","Automatic",4.8,69073,88367,3185,"Low"
"7 Series",2023,"Europe","Grey","Diesel","Automatic",2,46494,94974,1719,"Low"
"M3",2016,"South America","Black","Diesel","Manual",4.2,186356,75372,5122,"High"
"X6",2021,"South America","Blue","Hybrid","Manual",2,76154,80308,3557,"High"
"3 Series",2019,"Asia","Silver","Electric","Manual",5,75310,89506,1266,"Low"
"X6",2023,"Asia","Grey","Petrol","Automatic",2.7,1296,105084,1010,"Low"
"3 Series",2011,"Europe","White","Petrol","Automatic",3.2,221692,58386,7569,"High"
"X5",2018,"North America","Grey","Hybrid","Automatic",3.1,130339,68916,5218,"High"
"M3",2015,"North America","Grey","Diesel","Automatic",1.9,151618,62730,5446,"High"
"X3",2017,"Europe","Blue","Electric","Manual",3.2,108062,70291,4020,"High"
"i8",2021,"Africa","Silver","Electric","Manual",2,3220,83783,3650,"High"
"M3",2021,"Africa","White","Petrol","Manual",4.3,51433,90228,3059,"Low"
"X3",2021,"Asia","White","Hybrid","Manual",4.9,64686,103823,1925,"Low"
"M3",2015,"Africa","Grey","Diesel","Automatic",4.3,166722,73700,5151,"High"
"M3",2020,"Europe","Grey","Diesel","Automatic",3,79868,85509,2025,"Low"
"M5",2024,"Middle East","White","Petrol","Automatic",1.5,23318,89309,2793,"Low"
"X1",2023,"Europe","Red","Diesel","Automatic",1.6,49352,94566,2196,"Low"
"X6",2015,"Africa","White","Petrol","Manual",3.2,161516,68592,4733,"High"
"i8",2022,"North America","Silver","Hybrid","Manual",3.9,83273,82146,3948,"High"
"i8",2020,"Europe","Grey","Electric","Manual",4.4,63106,87370,2141,"Low"
"X5",2017,"Africa","Blue","Hybrid","Manual",3.6,133445,75739,4309,"High"
"X1",2013,"Middle East","Black","Petrol","Automatic",4.9,178267,64863,5809,"High"
"5 Series",2017,"Asia","Black","Diesel","Manual",3.2,143186,67820,4040,"High"
"5 Series",2018,"Europe","Grey","Diesel","Manual",3.6,118048,83191,2531,"Low"
"M5",2019,"Middle East","White","Electric","Manual",2.3,89712,69881,1778,"Low"
"X3",2021,"Africa","Red","Electric","Manual",2.7,52264,84419,4431,"High"
"X1",2019,"Middle East","White","Diesel","Automatic",3.9,130151,77914,4853,"High"
"i3",2015,"Middle East","Red","Electric","Manual",3.6,184583,66584,3300,"High"
"X6",2019,"South America","Black","Petrol","Automatic",2.8,80921,77524,4166,"High"
"i8",2017,"Europe","Red","Diesel","Manual",1.9,120589,63094,3631,"High"
"X1",2024,"Middle East","Silver","Hybrid","Automatic",2.7,1000,94684,3616,"High"
"X1",2015,"South America","Silver","Electric","Automatic",1.7,150988,59536,5531,"High"
"3 Series",2019,"Africa","Blue","Hybrid","Manual",3.5,102127,76564,3185,"Low"
"X1",2022,"Middle East","Grey","Petrol","Automatic",2.6,47465,83329,4602,"High"
"3 Series",2017,"North America","Red","Hybrid","Manual",2.8,100361,73351,4626,"High"
"X3",2023,"South America","Grey","Hybrid","Manual",3.5,32921,99040,2468,"Low"
"X6",2023,"South America","Red","Diesel","Manual",3.5,52746,93259,2078,"Low"
"M5",2024,"Europe","Black","Petrol","Automatic",3.6,15456,101694,1624,"Low"
"X5",2023,"South America","Grey","Electric","Automatic",3.2,1000,99068,1602,"Low"
"7 Series",2020,"Middle East","White","Hybrid","Automatic",3.2,111476,85971,2989,"Low"
"3 Series",2021,"Africa","Red","Petrol","Automatic",4.4,62235,95679,2912,"Low"
"3 Series",2013,"Europe","Silver","Electric","Manual",3.1,191328,53065,5018,"High"
"i3",2021,"Asia","Black","Hybrid","Automatic",3.4,40467,98943,1478,"Low"
"X1",2017,"South America","Blue","Diesel","Automatic",5,89256,84975,5530,"High"
"M5",2018,"North America","Blue","Hybrid","Manual",2.1,125373,69835,3653,"High"
"i8",2014,"Middle East","Grey","Hybrid","Manual",4,146550,68750,2597,"Low"
"i3",2022,"Europe","Blue","Hybrid","Manual",3.2,83723,94693,3486,"High"
"X6",2024,"South America","Red","Diesel","Manual",4.4,3601,105540,662,"Low"
"i8",2011,"Asia","Grey","Petrol","Automatic",2.9,239917,51195,4380,"High"
"X1",2024,"Asia","Silver","Petrol","Manual",2.6,1000,98806,2043,"Low"
"X1",2014,"North America","Silver","Diesel","Automatic",2.2,156560,67895,4800,"High"
"X3",2017,"South America","Red","Electric","Automatic",4.6,137540,81927,4504,"High"
"X6",2024,"Europe","Red","Hybrid","Automatic",4,42431,99474,2035,"Low"
"M3",2019,"Asia","Black","Hybrid","Manual",1.8,71159,76931,2005,"Low"
"7 Series",2022,"Europe","Black","Petrol","Automatic",4,64904,94705,2156,"Low"
"X3",2019,"Asia","Blue","Electric","Automatic",1.6,102737,74841,4210,"High"
"i3",2020,"Africa","Blue","Diesel","Manual",2.1,89339,84913,2925,"Low"
"M5",2024,"Middle East","Blue","Petrol","Manual",3.6,11532,108692,1677,"Low"
"X3",2017,"Europe","Black","Electric","Manual",3.1,131125,67957,4734,"High"
"M3",2017,"North America","White","Electric","Manual",4.4,142376,77743,4405,"High"
"5 Series",2018,"South America","White","Diesel","Manual",3.6,105384,69259,2561,"Low"
"3 Series",2024,"North America","White","Electric","Automatic",4.9,15070,107903,1303,"Low"
"i8",2016,"Africa","Red","Petrol","Manual",4.5,143141,81318,3020,"Low"
"7 Series",2011,"North America","Red","Diesel","Automatic",2.7,169956,69524,6594,"High"
"3 Series",2023,"Middle East","Red","Diesel","Automatic",4.4,17911,101009,2808,"Low"
"i3",2023,"North America","White","Petrol","Automatic",4.5,22889,97390,1534,"Low"
"X3",2023,"Europe","Red","Hybrid","Automatic",4.9,28489,102735,1925,"Low"
"7 Series",2022,"Middle East","Red","Hybrid","Automatic",1.5,63452,85027,2339,"Low"
"i8",2017,"South America","Red","Petrol","Manual",4.6,118287,78833,2764,"Low"
"X3",2023,"South America","White","Diesel","Manual",1.7,40451,84987,3295,"High"
"5 Series",2021,"South America","Blue","Electric","Manual",3.3,70463,82927,2670,"Low"
"X6",2021,"Africa","Blue","Diesel","Manual",3,66200,94310,2995,"Low"
"3 Series",2022,"South America","Blue","Electric","Manual",4.7,68164,92089,694,"Low"
"X1",2022,"Asia","White","Diesel","Automatic",2.9,58669,91772,3916,"High"
"M5",2018,"North America","White","Petrol","Automatic",3.6,97132,83863,2582,"Low"
"5 Series",2024,"Asia","Grey","Diesel","Automatic",3.9,68927,96499,1456,"Low"
"3 Series",2016,"Africa","Red","Electric","Manual",1.6,129330,72804,5617,"High"
"X3",2020,"Asia","Black","Petrol","Automatic",3.6,81026,97917,3080,"Low"
"X1",2017,"South America","Silver","Electric","Manual",3.3,100825,81909,3969,"High"
"X5",2018,"Asia","Black","Petrol","Manual",3.6,112806,76142,3982,"High"
"i3",2018,"North America","Red","Electric","Automatic",1.8,130517,75310,4425,"High"
"X1",2021,"Asia","Red","Petrol","Manual",1.7,60606,87481,4243,"High"
"7 Series",2019,"Europe","Grey","Diesel","Automatic",2.1,102417,81704,1455,"Low"
"M3",2019,"Middle East","Silver","Hybrid","Manual",4.5,98350,79261,2552,"Low"
"X1",2019,"South America","Grey","Diesel","Automatic",2.7,86967,72020,4464,"High"
"X3",2018,"Middle East","Black","Diesel","Manual",3,125273,70992,3676,"High"
"5 Series",2020,"Middle East","Grey","Petrol","Automatic",2.9,117917,75290,2669,"Low"
"X1",2021,"North America","White","Hybrid","Manual",4,51450,90902,1664,"Low"
"3 Series",2014,"South America","White","Diesel","Manual",2.4,157405,69556,2658,"Low"
"X3",2012,"North America","Black","Hybrid","Automatic",1.7,182587,54993,4739,"High"
"X5",2017,"Asia","Blue","Diesel","Manual",2.8,125274,78074,2901,"Low"
"M3",2023,"Europe","Red","Diesel","Manual",4,11562,106285,1893,"Low"
"7 Series",2019,"Asia","Black","Electric","Manual",4.7,123497,84523,2553,"Low"
"i3",2018,"Europe","Blue","Diesel","Manual",1.7,108963,77718,3531,"High"
"X1",2024,"Asia","Grey","Hybrid","Manual",4.3,31811,96931,3264,"Low"
"M5",2015,"Europe","Silver","Diesel","Manual",1.7,152042,54331,4871,"High"
"7 Series",2013,"South America","Black","Hybrid","Automatic",2.7,164119,66208,4999,"High"
"7 Series",2017,"South America","White","Electric","Automatic",1.6,149682,69920,4403,"High"
"X3",2024,"South America","Red","Diesel","Automatic",4.7,52971,105204,172,"Low"
"i8",2018,"Middle East","White","Petrol","Manual",4,152288,72099,4653,"High"
"i8",2023,"Asia","Grey","Petrol","Manual",2.8,21123,106072,271,"Low"
"X6",2024,"Middle East","Grey","Hybrid","Automatic",2.8,58712,95302,2414,"Low"
"M5",2019,"Asia","Silver","Electric","Manual",3.7,112502,80271,4161,"High"
"i3",2016,"South America","Red","Petrol","Automatic",1.8,149463,69449,3608,"High"
"3 Series",2023,"Middle East","Grey","Petrol","Manual",2,1000,99189,1258,"Low"
"7 Series",2022,"Africa","Grey","Petrol","Automatic",4.5,28766,109236,2049,"Low"
"X6",2023,"Africa","Silver","Hybrid","Manual",2.2,45222,85207,1891,"Low"
"M3",2023,"Middle East","Blue","Electric","Automatic",4,50471,94416,1867,"Low"
"M3",2022,"Africa","Black","Diesel","Manual",2.3,41005,91375,1276,"Low"
"5 Series",2024,"Asia","Grey","Petrol","Automatic",1.8,12334,94571,3933,"High"
"5 Series",2022,"North America","Red","Electric","Manual",4.7,71584,97998,1890,"Low"
"i3",2023,"Asia","Red","Electric","Automatic",4.7,22107,102082,1810,"Low"
"X1",2021,"Asia","Red","Electric","Manual",3.6,47491,84097,2867,"Low"
"X3",2019,"South America","Silver","Diesel","Automatic",3.1,83927,88149,2712,"Low"
"M5",2024,"Asia","White","Electric","Manual",3.4,43130,94341,1904,"Low"
"5 Series",2017,"South America","Red","Petrol","Automatic",2.9,128211,72827,3928,"High"
"5 Series",2019,"Middle East","Black","Diesel","Automatic",4.2,108188,88497,3864,"High"
"i8",2024,"Asia","Blue","Electric","Automatic",4.1,17495,103730,1141,"Low"
"X5",2014,"Europe","Black","Electric","Automatic",4.4,161397,66950,5294,"High"
"M3",2015,"Asia","Grey","Electric","Automatic",3.3,143257,76251,3724,"High"
"i8",2016,"South America","Grey","Diesel","Automatic",4.3,119759,81277,3467,"High"
"M3",2020,"Middle East","White","Diesel","Manual",2,53654,76612,3197,"Low"
"X1",2019,"Asia","Silver","Hybrid","Automatic",1.6,80813,80830,3166,"Low"
"7 Series",2024,"Middle East","Black","Diesel","Manual",3.8,29402,97532,1001,"Low"
"3 Series",2024,"Asia","Grey","Petrol","Automatic",1.9,13935,101651,2322,"Low"
"X6",2021,"Middle East","Blue","Petrol","Automatic",3.4,73753,90731,5639,"High"
"3 Series",2023,"Middle East","Grey","Diesel","Automatic",4,30312,103258,3502,"High"
"i3",2020,"Asia","Grey","Petrol","Manual",2.9,60645,84836,3373,"High"
"i8",2018,"South America","White","Diesel","Manual",1.7,130261,64108,3409,"High"
"i3",2020,"North America","Black","Diesel","Manual",4.6,76017,86099,1719,"Low"
"i3",2022,"Africa","White","Diesel","Manual",1.7,39693,88398,1593,"Low"
"X5",2023,"Middle East","Black","Petrol","Automatic",4.7,31036,103920,3521,"High"
"M5",2018,"Europe","Grey","Petrol","Manual",1.7,110015,67396,6015,"High"
"5 Series",2022,"Africa","Silver","Electric","Automatic",4.1,50681,93294,1678,"Low"
"3 Series",2017,"Middle East","Black","Petrol","Manual",4.7,92499,81248,3724,"High"
"3 Series",2018,"Africa","Blue","Electric","Automatic",4.7,104855,87646,441,"Low"
"i3",2014,"Asia","Silver","Diesel","Manual",4.6,139728,77016,3885,"High"
"5 Series",2016,"Europe","Silver","Electric","Automatic",4.6,119511,81865,3388,"High"
"M3",2018,"North America","Grey","Diesel","Manual",3.3,101838,84179,2884,"Low"
"X1",2021,"North America","Black","Diesel","Automatic",3.5,79010,93471,2633,"Low"
"7 Series",2024,"South America","White","Diesel","Manual",3.7,18276,109907,2117,"Low"
"X6",2021,"Middle East","Red","Hybrid","Automatic",4.6,72446,96917,2538,"Low"
"M3",2022,"Asia","Red","Electric","Manual",4.4,64165,97470,2120,"Low"
"M5",2020,"Middle East","Red","Petrol","Manual",4.2,91695,86738,1955,"Low"
"7 Series",2021,"North America","White","Diesel","Manual",3.9,43271,94484,2248,"Low"
"M3",2020,"Africa","Black","Electric","Manual",3.7,76437,83023,3547,"High"
"5 Series",2023,"Europe","Black","Diesel","Manual",4.7,38104,89854,2611,"Low"
"X1",2022,"Africa","Red","Diesel","Manual",2.2,28744,86195,2125,"Low"
"X1",2024,"South America","Black","Hybrid","Manual",2.2,19873,87309,4828,"High"
"X3",2017,"Europe","Grey","Electric","Automatic",4.9,158602,90762,3373,"High"
"5 Series",2022,"Asia","Grey","Diesel","Manual",3.4,22679,90590,3869,"High"
"X3",2023,"North America","Red","Diesel","Manual",3.2,26643,91020,3181,"Low"
"5 Series",2021,"Europe","Blue","Petrol","Manual",4.5,36770,94711,3797,"High"
"i8",2021,"Middle East","Black","Hybrid","Automatic",4.5,77087,97218,2560,"Low"
"i8",2014,"Asia","Grey","Hybrid","Manual",2.1,146823,57734,5866,"High"
"X6",2023,"North America","White","Petrol","Automatic",2.1,40927,93519,3160,"Low"
"3 Series",2018,"Europe","White","Hybrid","Automatic",4.3,127102,87659,2447,"Low"
"X3",2020,"North America","Red","Diesel","Automatic",4.2,98321,92141,2961,"Low"
"M5",2023,"Europe","Silver","Electric","Automatic",2.3,48124,89966,2465,"Low"
"5 Series",2023,"North America","Red","Hybrid","Automatic",4.4,38248,109808,183,"Low"
"M3",2017,"Africa","White","Electric","Manual",3.2,109350,74856,2611,"Low"
"X5",2014,"South America","Blue","Hybrid","Manual",3.1,196862,56846,5249,"High"
"3 Series",2020,"Africa","Red","Hybrid","Automatic",4.9,74146,93810,2730,"Low"
"3 Series",2016,"Europe","White","Electric","Automatic",3.3,142047,84130,4270,"High"
"X6",2022,"Middle East","Grey","Diesel","Automatic",2,54218,85094,3650,"High"
"X5",2019,"South America","Grey","Petrol","Automatic",2.5,109410,85776,4259,"High"
"X1",2022,"Africa","Red","Petrol","Manual",2.7,24143,84793,2142,"Low"
"7 Series",2022,"Africa","Silver","Hybrid","Automatic",4.9,23190,101606,3881,"High"
"5 Series",2016,"North America","Silver","Electric","Automatic",2.4,135566,70997,4262,"High"
"X5",2014,"Middle East","White","Hybrid","Manual",3,157871,61991,5151,"High"
"i8",2020,"South America","Red","Diesel","Automatic",4.1,52072,90771,1109,"Low"
"M5",2019,"Africa","Blue","Hybrid","Manual",2.5,83817,82368,4008,"High"
"i8",2017,"Africa","Red","Electric","Automatic",4,108255,81035,4119,"High"
"7 Series",2018,"Middle East","Silver","Hybrid","Automatic",2.2,95899,74889,3224,"Low"
"3 Series",2018,"Europe","White","Diesel","Manual",2.3,79680,77025,5096,"High"
"3 Series",2021,"Africa","White","Diesel","Automatic",5,32584,97213,1386,"Low"
