"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"X1",2016,"Africa","Silver","Petrol","Manual",4.7,155704,87938,1664,"High"
"M5",2018,"Middle East","Grey","Electric","Automatic",2.4,100509,89843,1532,"Low"
"X1",2021,"Africa","Black","Diesel","Manual",3.2,80614,106349,940,"Low"
"X5",2024,"South America","Black","Petrol","Automatic",3.4,9948,154108,40,"Low"
"i8",2012,"Middle East","Red","Petrol","Automatic",4.5,204568,74968,2195,"High"
"3 Series",2023,"Asia","Blue","Hybrid","Automatic",3.5,36242,121026,2088,"Low"
"X1",2020,"Europe","Black","Petrol","Manual",2.4,86131,76140,1986,"Low"
"5 Series",2018,"Middle East","White","Hybrid","Manual",3.4,131519,89950,2063,"High"
"X3",2024,"Middle East","Grey","Diesel","Manual",1.7,19411,102168,1275,"Low"
"X1",2019,"Asia","Silver","Electric","Manual",4.4,109790,95478,6308,"High"
"X6",2015,"Africa","Grey","Electric","Manual",3.5,147507,76548,1649,"High"
"7 Series",2024,"Asia","White","Petrol","Manual",3.8,18279,122146,150,"Low"
"X1",2020,"Europe","Red","Petrol","Automatic",2.2,63202,89074,2287,"Low"
"7 Series",2022,"South America","Blue","Hybrid","Manual",3.5,33509,120050,1285,"Low"
"X1",2020,"Europe","Grey","Petrol","Manual",3.4,67134,83401,1497,"Low"
"3 Series",2018,"Europe","Black","Petrol","Manual",3.7,119067,76880,4079,"High"
"X3",2018,"South America","Red","Hybrid","Manual",4.5,105796,116332,867,"Low"
"X6",2018,"South America","Black","Petrol","Manual",4.2,109611,104906,1662,"High"
"i8",2024,"North America","Red","Diesel","Manual",3.4,1000,104576,443,"Low"
"X3",2024,"Europe","Blue","Electric","Manual",4.6,16907,104462,4093,"High"
"3 Series",2019,"Africa","Blue","Hybrid","Manual",2.8,109443,108867,1012,"High"
"M5",2020,"North America","Black","Hybrid","Manual",3.2,78253,80165,5928,"High"
"X6",2023,"Europe","White","Diesel","Automatic",3.8,56655,94344,2174,"Low"
"i3",2014,"Middle East","Grey","Hybrid","Manual",3,179240,68205,2249,"High"
"5 Series",2018,"North America","Blue","Hybrid","Manual",2.8,123961,66404,3978,"High"
"M3",2019,"Middle East","Blue","Hybrid","Manual",1.9,81229,96733,818,"Low"
"M5",2022,"Middle East","Red","Hybrid","Manual",3.7,28799,103684,1622,"Low"
"X3",2014,"North America","Silver","Diesel","Automatic",2.2,191225,59643,5759,"High"
"X1",2018,"Middle East","White","Petrol","Manual",2,114536,76022,3007,"High"
"i3",2018,"Europe","White","Diesel","Manual",2.1,135333,74537,4279,"High"
"i8",2017,"Asia","Silver","Electric","Manual",3.9,148618,92449,5230,"High"
"7 Series",2024,"Asia","Grey","Diesel","Manual",2,5763,109441,7152,"High"
"X3",2019,"Middle East","Red","Diesel","Manual",4.9,95923,107623,1578,"Low"
"X1",2015,"South America","Black","Hybrid","Manual",4.2,134454,93894,1502,"High"
"i3",2021,"Africa","Red","Hybrid","Automatic",2.9,57237,120273,594,"Low"
"M5",2022,"Africa","Grey","Hybrid","Automatic",3.6,55089,122789,687,"Low"
"X5",2012,"South America","White","Petrol","Automatic",1.5,204592,79276,1980,"High"
"X6",2014,"North America","Red","Diesel","Automatic",4.5,171799,74109,4634,"High"
"5 Series",2021,"South America","Grey","Petrol","Automatic",2.4,50783,125870,1273,"Low"
"X1",2021,"Asia","Black","Diesel","Automatic",1.8,79923,96434,4071,"Low"
"5 Series",2024,"Asia","White","Petrol","Automatic",4.2,23304,119114,1084,"Low"
"X5",2018,"Asia","White","Electric","Manual",2.7,124958,77911,7454,"High"
"5 Series",2021,"Asia","Silver","Hybrid","Automatic",3.5,68110,116452,3486,"Low"
"3 Series",2011,"Africa","Grey","Electric","Automatic",4.5,239046,69259,1594,"High"
"7 Series",2014,"South America","Grey","Hybrid","Automatic",4.2,171566,96281,2340,"High"
"X1",2019,"South America","Silver","Diesel","Automatic",2.7,117096,115140,1084,"Low"
"X5",2011,"Africa","Silver","Petrol","Manual",4.5,200611,80278,627,"Low"
"3 Series",2024,"Europe","Red","Hybrid","Automatic",2.9,28279,106498,3531,"Low"
"5 Series",2021,"Africa","Silver","Diesel","Automatic",3.3,69600,111546,889,"Low"
"3 Series",2023,"North America","Black","Hybrid","Automatic",3.6,10797,98924,2737,"Low"
"i3",2015,"Africa","Black","Hybrid","Manual",1.7,140479,86810,1256,"High"
"X3",2018,"Europe","White","Hybrid","Automatic",3.6,132009,76883,3750,"High"
"X1",2020,"North America","Blue","Electric","Manual",3.5,56586,94300,674,"Low"
"i3",2010,"Asia","Red","Diesel","Manual",4.6,198748,79568,4856,"Low"
"X5",2019,"Middle East","Red","Petrol","Automatic",2.7,100372,93184,1648,"High"
"5 Series",2022,"Europe","Silver","Electric","Automatic",2.3,66282,85007,4254,"High"
"7 Series",2020,"Middle East","Red","Diesel","Automatic",3.2,81137,97511,1666,"High"
"X3",2023,"Europe","Blue","Electric","Automatic",3.9,50550,96267,3618,"High"
"i8",2022,"North America","Red","Diesel","Manual",3.5,38090,98665,1108,"Low"
"3 Series",2017,"North America","Blue","Hybrid","Automatic",2,121616,56520,5596,"High"
"i8",2024,"Africa","Red","Petrol","Manual",2.7,31316,119779,397,"Low"
"M5",2013,"South America","Black","Diesel","Manual",1.7,163040,80167,1677,"High"
"7 Series",2018,"Middle East","White","Petrol","Automatic",4.1,115892,91397,2144,"High"
"X6",2011,"South America","Red","Hybrid","Automatic",4.6,176898,88721,1184,"Low"
"i8",2017,"Middle East","Grey","Diesel","Manual",1.7,102230,83305,3042,"High"
"M5",2016,"Africa","Red","Electric","Manual",3.3,113242,106346,692,"Low"
"3 Series",2011,"Europe","Black","Petrol","Manual",3.5,217953,50194,4951,"High"
"3 Series",2022,"Africa","Blue","Electric","Automatic",3,48854,127614,571,"Low"
"i8",2023,"Asia","Red","Petrol","Automatic",3.3,35077,120074,2514,"Low"
"3 Series",2018,"Middle East","Grey","Electric","Manual",4,138362,83616,2994,"High"
"M5",2019,"North America","Red","Electric","Manual",3.2,99923,78763,3719,"Low"
"M5",2019,"Africa","Silver","Hybrid","Manual",4.7,104982,120350,530,"Low"
"i3",2014,"Asia","Black","Electric","Manual",3.4,152748,77190,7780,"High"
"7 Series",2016,"Europe","White","Petrol","Automatic",1.8,166227,62297,4810,"High"
"3 Series",2021,"Europe","Red","Petrol","Automatic",4.8,64688,100558,639,"Low"
"3 Series",2024,"Asia","Blue","Electric","Automatic",2,7436,106991,4059,"Low"
"X6",2023,"North America","White","Petrol","Manual",4.2,1000,88761,2796,"Low"
"X3",2019,"North America","Black","Petrol","Manual",3.3,117298,75058,6176,"High"
"3 Series",2023,"North America","White","Diesel","Manual",4.1,1000,107605,1568,"Low"
"M5",2022,"Asia","Black","Petrol","Automatic",3.3,37471,123562,150,"Low"
"3 Series",2014,"Africa","Silver","Petrol","Automatic",1.7,183276,79932,1568,"High"
"7 Series",2024,"Middle East","Red","Hybrid","Automatic",2.8,4940,113258,1108,"Low"
"M5",2024,"South America","Black","Diesel","Manual",3.7,1000,140832,1135,"Low"
"i3",2016,"Europe","Silver","Hybrid","Manual",3.7,140985,69065,4237,"High"
"5 Series",2012,"Middle East","Blue","Hybrid","Manual",4.9,209698,72728,2014,"High"
"X5",2024,"Middle East","Red","Hybrid","Automatic",3.6,36175,121163,908,"Low"
"3 Series",2016,"Middle East","Black","Hybrid","Manual",2.5,142370,69480,2222,"High"
"i8",2018,"Africa","Red","Diesel","Manual",1.7,65991,103564,1143,"High"
"5 Series",2012,"Africa","White","Diesel","Manual",4.3,193253,81883,1913,"High"
"X6",2024,"Africa","White","Hybrid","Manual",4.6,38540,136915,30,"Low"
"i8",2022,"South America","White","Electric","Manual",3.6,31100,125702,1110,"Low"
"X5",2019,"Europe","Silver","Diesel","Manual",3.2,108892,76515,3618,"High"
"M3",2021,"South America","White","Hybrid","Automatic",4.5,42704,157247,806,"Low"
"M3",2020,"Europe","Silver","Diesel","Automatic",2.3,60399,84059,3634,"High"
"i3",2020,"South America","White","Diesel","Manual",2.9,75514,123070,711,"Low"
"X1",2017,"South America","Grey","Diesel","Automatic",3.3,116605,123600,1060,"Low"
"X6",2023,"Africa","Silver","Electric","Automatic",1.7,29961,117577,988,"High"
"M3",2011,"South America","Red","Electric","Automatic",3.9,208944,88043,2950,"High"
"3 Series",2018,"Africa","Black","Diesel","Automatic",2.2,106547,85808,1611,"High"
"X6",2021,"Africa","Blue","Electric","Manual",2.7,53247,111882,844,"Low"
"X3",2020,"Europe","Red","Hybrid","Manual",3,85948,77063,3915,"High"
"X3",2016,"Africa","Red","Petrol","Manual",3.7,144434,94726,1654,"High"
"M5",2016,"South America","Red","Hybrid","Automatic",1.7,114598,104321,1172,"Low"
"7 Series",2016,"Europe","Blue","Hybrid","Manual",2.7,142179,74695,2796,"Low"
"i8",2023,"Asia","Silver","Petrol","Automatic",2.5,59368,105606,4164,"Low"
"5 Series",2018,"North America","Black","Hybrid","Automatic",1.5,70701,71470,4577,"High"
"X6",2022,"Asia","Blue","Hybrid","Manual",3.9,47573,113280,6190,"High"
"i3",2024,"North America","Grey","Electric","Manual",2.3,41471,83636,5233,"High"
"X6",2021,"Africa","White","Hybrid","Automatic",2.1,65353,104762,980,"Low"
"X5",2014,"South America","Silver","Diesel","Automatic",4.3,187505,96086,2128,"High"
"M3",2021,"Africa","White","Electric","Manual",1.6,61334,102371,1033,"High"
"X6",2022,"Africa","Silver","Electric","Manual",4.7,46497,127885,1151,"High"
"X6",2015,"Africa","White","Diesel","Manual",3.9,139548,89942,1376,"High"
"i8",2023,"Asia","Blue","Diesel","Automatic",2.1,46454,109121,5042,"High"
"i8",2021,"Europe","Blue","Electric","Manual",2.7,82738,88573,2696,"Low"
"7 Series",2010,"Africa","Black","Hybrid","Manual",4.8,171746,81280,1592,"High"
"X3",2015,"Middle East","Silver","Petrol","Manual",3.7,171588,74402,2653,"High"
"3 Series",2021,"Africa","Red","Hybrid","Manual",3.6,67247,103250,1405,"High"
"i8",2024,"North America","Blue","Diesel","Automatic",3.8,40353,93796,120,"Low"
"7 Series",2024,"Middle East","Red","Petrol","Automatic",3.1,16672,113022,1842,"High"
"5 Series",2021,"Middle East","Grey","Hybrid","Manual",2.1,56080,97284,1354,"Low"
"i3",2014,"North America","Red","Electric","Automatic",2,158858,52409,8233,"High"
"i8",2016,"South America","Silver","Diesel","Automatic",3.9,142802,99364,1385,"High"
"M5",2022,"Asia","Red","Electric","Automatic",4.6,39794,130226,1428,"Low"
"5 Series",2016,"Africa","White","Petrol","Automatic",2.6,128685,100346,1119,"High"
"X6",2023,"Europe","Silver","Electric","Automatic",3.3,40944,91528,2578,"Low"
"i8",2017,"Asia","Grey","Hybrid","Manual",5,96034,101576,3909,"Low"
"M3",2015,"North America","White","Electric","Manual",2.4,214064,42217,5017,"High"
"M3",2024,"South America","Blue","Electric","Automatic",2.9,27874,132017,1129,"Low"
"X5",2015,"Africa","Red","Diesel","Manual",2.8,90512,106591,965,"Low"
"3 Series",2014,"South America","Grey","Electric","Manual",1.6,186838,77252,2021,"High"
"3 Series",2014,"Asia","Blue","Hybrid","Manual",3.3,185343,77092,6576,"High"
"3 Series",2016,"Asia","Grey","Hybrid","Automatic",2.2,158394,75998,7074,"High"
"M3",2023,"Middle East","Red","Petrol","Manual",2,44728,97398,1926,"High"
"i8",2024,"Asia","Silver","Electric","Manual",4,20431,118186,5433,"High"
"i8",2017,"Africa","White","Electric","Automatic",4.2,96522,115590,777,"Low"
"7 Series",2013,"Asia","Silver","Hybrid","Manual",4.6,213140,70909,8589,"High"
"i3",2020,"Africa","Blue","Petrol","Manual",4.8,75780,121866,1442,"High"
"X6",2023,"Europe","Grey","Diesel","Automatic",4.5,44892,99299,1742,"Low"
"X3",2022,"Africa","Red","Hybrid","Manual",1.9,41854,123308,998,"High"
"X5",2021,"Middle East","Grey","Petrol","Automatic",2.3,65188,102403,1792,"High"
"i3",2021,"Africa","Blue","Petrol","Automatic",1.9,70921,113042,1156,"High"
"X1",2013,"Middle East","Grey","Diesel","Automatic",2.7,165031,73986,1854,"High"
"M3",2014,"Middle East","Black","Hybrid","Manual",1.9,170366,69659,3564,"High"
"X3",2015,"Middle East","Silver","Petrol","Automatic",3.8,159084,92973,512,"Low"
"M5",2023,"Africa","Silver","Hybrid","Automatic",4,32062,128592,896,"Low"
"X5",2019,"Middle East","White","Hybrid","Automatic",2.1,77497,98534,1461,"Low"
"M3",2015,"Asia","Silver","Diesel","Automatic",3.7,195689,75322,7010,"High"
"X3",2020,"Middle East","Grey","Electric","Manual",1.6,74553,91325,2531,"High"
"X3",2023,"Africa","Red","Electric","Manual",3,1000,132456,846,"Low"
"5 Series",2020,"South America","Grey","Hybrid","Manual",2.5,105544,112575,1710,"High"
"i3",2014,"Asia","Silver","Petrol","Automatic",5,173596,82712,4748,"Low"
"i8",2023,"Africa","Red","Electric","Manual",4.7,50375,125064,650,"Low"
"X1",2015,"Europe","Blue","Diesel","Automatic",2,164523,66314,5301,"High"
"M3",2019,"Africa","Silver","Petrol","Manual",4.7,95969,117667,1196,"High"
"3 Series",2017,"North America","Silver","Electric","Automatic",3,146516,68013,5557,"High"
"M3",2022,"North America","Silver","Hybrid","Automatic",3.5,56929,85342,1889,"Low"
"i3",2024,"North America","Silver","Electric","Automatic",3.4,1000,98380,3176,"Low"
"i3",2018,"Middle East","Grey","Electric","Manual",4,138457,93114,2644,"High"
"M5",2020,"Africa","Red","Diesel","Manual",2.7,118931,96871,1565,"High"
"i3",2023,"North America","Silver","Petrol","Automatic",1.7,31912,89515,3892,"Low"
"X3",2019,"South America","Red","Petrol","Manual",3,105509,112353,1485,"High"
"X5",2020,"Middle East","White","Diesel","Manual",3.4,87202,96046,754,"Low"
"X5",2019,"North America","Grey","Petrol","Manual",3.4,122699,74316,2521,"Low"
"i3",2023,"South America","Grey","Diesel","Manual",4.3,1000,137708,1112,"Low"
"X3",2023,"Africa","Red","Diesel","Manual",1.7,23626,117645,506,"Low"
"M5",2023,"Europe","Blue","Diesel","Manual",5,31602,100835,2473,"Low"
"5 Series",2024,"North America","Silver","Hybrid","Manual",5,1000,106843,2051,"Low"
"7 Series",2013,"Middle East","Grey","Hybrid","Automatic",1.8,178404,67445,2274,"High"
"X1",2022,"North America","Grey","Petrol","Manual",2.7,53499,83703,5920,"High"
"X1",2021,"Europe","Black","Hybrid","Manual",3.6,53636,87322,3196,"Low"
"i8",2017,"Europe","Black","Diesel","Manual",2.8,140982,72366,3821,"High"
"5 Series",2022,"Europe","Grey","Diesel","Automatic",3.2,27190,94094,3374,"Low"
"X3",2020,"Middle East","Black","Electric","Manual",2.6,70248,90445,2036,"High"
"X6",2018,"Middle East","Grey","Petrol","Manual",4,137688,85519,2814,"High"
"M3",2014,"Middle East","Blue","Electric","Automatic",2.8,150491,78707,2442,"High"
"X5",2010,"Africa","White","Petrol","Automatic",3,242495,47064,2356,"High"
"X3",2016,"South America","White","Electric","Manual",3.5,153901,102264,2117,"High"
"i3",2022,"North America","Red","Diesel","Manual",4.9,47049,90329,2153,"Low"
"3 Series",2019,"South America","Red","Diesel","Manual",3.7,100803,108643,1420,"High"
"X3",2023,"Africa","Blue","Petrol","Manual",1.8,60715,106959,1304,"High"
"M5",2020,"Middle East","Black","Diesel","Manual",2.6,41008,105613,1600,"Low"
"M3",2014,"Middle East","White","Electric","Automatic",3,173424,86610,2434,"High"
"X3",2020,"Europe","Grey","Petrol","Manual",4.1,91867,84230,2785,"Low"
"5 Series",2017,"Middle East","Black","Petrol","Automatic",3.1,94732,94677,490,"Low"
"X6",2017,"Europe","Grey","Electric","Automatic",3.8,108912,80332,4401,"High"
"i3",2020,"Middle East","White","Diesel","Automatic",4.4,117384,104285,2213,"High"
"X1",2019,"North America","Blue","Diesel","Manual",1.9,102770,67266,6382,"High"
"X5",2020,"North America","Black","Petrol","Automatic",4.2,103226,80919,4703,"High"
"X6",2014,"Europe","Grey","Diesel","Manual",4.1,159835,74642,3798,"High"
"X5",2018,"Asia","Silver","Electric","Manual",4.4,124000,96244,7388,"High"
"i8",2018,"Europe","White","Diesel","Manual",4.8,105981,94616,3182,"Low"
"X1",2024,"Asia","Red","Diesel","Manual",2.6,21103,112948,6534,"High"
"X6",2023,"South America","Blue","Hybrid","Automatic",3,8541,141935,1525,"High"
"i3",2012,"Africa","Silver","Hybrid","Automatic",2.4,213453,81856,1626,"High"
"X1",2021,"South America","White","Diesel","Automatic",2.6,57075,123728,1335,"High"
"X1",2014,"Middle East","Silver","Diesel","Manual",2.7,161021,78033,1663,"High"
"X3",2017,"South America","Grey","Petrol","Automatic",4.5,154481,112357,627,"Low"
"X3",2020,"Middle East","Grey","Hybrid","Manual",1.7,72195,95882,2648,"High"
"7 Series",2015,"South America","White","Electric","Automatic",2.2,144342,94233,1526,"High"
"X6",2024,"South America","White","Diesel","Automatic",3.6,1226,136284,506,"Low"
"i3",2015,"Africa","Silver","Petrol","Manual",4.2,158387,91515,1792,"High"
"X3",2021,"Middle East","Black","Electric","Automatic",3.9,54468,104337,1914,"High"
"X1",2018,"South America","Grey","Hybrid","Manual",1.7,115384,87217,1572,"High"
"M3",2022,"North America","Black","Diesel","Manual",3.1,36934,86415,3818,"Low"
"X1",2018,"South America","White","Electric","Automatic",2.1,82557,121565,1295,"Low"
"X3",2021,"North America","Red","Diesel","Automatic",5,36645,99906,1578,"Low"
"i8",2023,"Africa","Blue","Petrol","Automatic",5,20004,135186,594,"Low"
"7 Series",2020,"Europe","White","Hybrid","Manual",1.7,99708,73636,4521,"High"
"7 Series",2023,"Asia","Grey","Diesel","Manual",3.8,1000,124655,2924,"Low"
"X6",2024,"South America","Grey","Petrol","Automatic",4.3,16962,148805,909,"Low"
"M3",2024,"Africa","Silver","Diesel","Automatic",2.6,43560,123458,904,"Low"
"5 Series",2022,"Africa","Grey","Diesel","Manual",3.9,56460,123776,868,"Low"
"7 Series",2019,"Africa","Silver","Hybrid","Automatic",2.2,101453,97141,1538,"High"
"X5",2020,"Middle East","Grey","Hybrid","Automatic",1.9,97714,91190,1800,"High"
"i3",2021,"Africa","Silver","Electric","Manual",4.7,76465,114195,1174,"High"
"X6",2022,"Europe","White","Hybrid","Automatic",3.7,51572,97651,2740,"Low"
"5 Series",2022,"Asia","Black","Diesel","Automatic",4.4,53806,119484,3906,"Low"
"X1",2022,"Asia","White","Petrol","Automatic",3.4,41559,110788,3860,"Low"
"X6",2019,"Africa","Grey","Petrol","Manual",2,72351,96040,1577,"High"
"3 Series",2018,"Africa","White","Petrol","Automatic",2.8,111443,102463,1076,"High"
"X3",2021,"Europe","Silver","Petrol","Automatic",4.6,56027,101836,3233,"Low"
"X1",2019,"Europe","Black","Hybrid","Manual",1.6,103019,65386,5397,"High"
"i8",2024,"Africa","Black","Hybrid","Automatic",2.2,19930,128007,730,"Low"
"7 Series",2013,"South America","Silver","Petrol","Manual",2.4,204677,77071,2090,"High"
"3 Series",2022,"Europe","Red","Electric","Manual",2.4,42465,82493,4019,"High"
"X6",2013,"Middle East","Grey","Hybrid","Manual",1.8,211775,47800,3338,"High"
"X3",2010,"Africa","White","Electric","Automatic",4.5,229550,76512,1565,"High"
"M3",2022,"Asia","White","Diesel","Manual",2.1,35826,107808,4872,"Low"
"7 Series",2019,"North America","Red","Diesel","Automatic",4.4,86342,80590,2770,"Low"
"i3",2012,"Middle East","Grey","Petrol","Manual",2.7,184182,71711,1902,"High"
"X5",2022,"Europe","Red","Hybrid","Manual",3.1,61246,92835,2444,"Low"
"M5",2024,"Europe","Silver","Electric","Automatic",3.1,19374,97272,1980,"Low"
"X5",2024,"Asia","Silver","Petrol","Automatic",4,1000,124363,2808,"Low"
"M3",2020,"South America","White","Diesel","Automatic",4.1,61501,129461,718,"Low"
"X3",2022,"South America","Black","Hybrid","Automatic",3.7,44043,133235,1217,"Low"
"X3",2024,"North America","Silver","Petrol","Manual",4.2,28370,94964,3308,"Low"
"M5",2017,"Asia","Red","Hybrid","Manual",1.5,137498,70546,8646,"High"
"3 Series",2015,"Asia","Silver","Diesel","Automatic",3.3,165320,90678,6399,"High"
"X5",2015,"Asia","Grey","Diesel","Manual",3.3,175437,79560,10176,"High"
"3 Series",2020,"South America","Red","Diesel","Automatic",2.3,19872,143779,919,"Low"
"X6",2023,"Europe","Black","Petrol","Manual",3.4,44734,103052,2104,"Low"
"3 Series",2024,"Asia","Black","Hybrid","Automatic",3.1,13768,125956,435,"Low"
"i3",2019,"North America","Silver","Diesel","Manual",3.2,106072,67194,6530,"High"
"M3",2017,"Asia","Silver","Diesel","Automatic",1.9,149471,84577,7467,"High"
"M3",2023,"Asia","Grey","Petrol","Manual",3,35054,115133,2884,"Low"
"X3",2017,"Middle East","Blue","Hybrid","Automatic",4.2,140086,87041,1784,"High"
"i8",2024,"Africa","Grey","Diesel","Manual",2.9,56889,126135,637,"Low"
"5 Series",2023,"Europe","Blue","Electric","Automatic",3.2,24850,104928,2877,"Low"
"3 Series",2024,"Africa","Red","Electric","Automatic",4.9,1000,145344,449,"Low"
"3 Series",2015,"Middle East","Black","Hybrid","Automatic",4.6,117321,99610,1788,"High"
"i3",2022,"Europe","Silver","Electric","Automatic",4.8,72557,106501,2061,"Low"
"X6",2015,"North America","Red","Diesel","Manual",1.8,110075,71815,5322,"High"
"X5",2022,"Europe","Blue","Diesel","Manual",3.7,32677,99810,3014,"Low"
"X1",2024,"North America","Red","Hybrid","Automatic",2.3,2771,94920,3679,"Low"
"X3",2021,"South America","Red","Hybrid","Manual",2.9,53384,125611,1270,"Low"
"X5",2022,"South America","Grey","Hybrid","Automatic",3.9,72871,132101,725,"Low"
"X6",2014,"South America","Blue","Hybrid","Manual",3.5,197972,81796,2334,"High"
"i3",2024,"North America","Grey","Petrol","Manual",3.3,1000,93182,2124,"Low"
"X3",2015,"North America","Red","Diesel","Manual",4.4,155211,63474,7204,"High"
"i8",2014,"Europe","Red","Hybrid","Automatic",3.9,207458,57929,6163,"High"
"7 Series",2022,"Asia","Silver","Petrol","Manual",4.4,42454,130626,3160,"Low"
"X1",2014,"Europe","Silver","Hybrid","Manual",4.8,165473,66625,3815,"High"
"i8",2012,"North America","Silver","Hybrid","Automatic",4,220996,60992,6385,"High"
"3 Series",2021,"South America","Black","Petrol","Manual",2.9,37231,111096,2382,"High"
"X1",2015,"Asia","Red","Diesel","Manual",2.2,156800,78655,5724,"High"
"M3",2023,"Europe","White","Diesel","Manual",2.4,34366,88457,3100,"Low"
"M5",2018,"Asia","Grey","Electric","Automatic",2.9,127101,91105,7312,"High"
"3 Series",2021,"North America","Black","Petrol","Manual",4.1,59574,78735,6211,"High"
"X1",2020,"Africa","Black","Hybrid","Manual",1.6,82305,104133,578,"Low"
"X3",2023,"Asia","White","Electric","Manual",4.3,1000,126084,150,"Low"
"i3",2011,"Africa","Red","Petrol","Automatic",4.2,189129,83022,1764,"High"
"X1",2018,"Middle East","White","Petrol","Manual",3.2,81677,98029,1014,"Low"
"3 Series",2022,"South America","White","Hybrid","Manual",2.9,27057,135037,779,"Low"
"7 Series",2023,"North America","Grey","Petrol","Automatic",1.9,48505,78919,4166,"High"
"7 Series",2023,"South America","Grey","Hybrid","Manual",2.5,1000,137592,1268,"Low"
"i3",2019,"North America","White","Petrol","Manual",1.9,146566,61057,5983,"High"
"M5",2023,"Europe","Silver","Petrol","Manual",4.4,16568,114917,553,"Low"
"i3",2022,"South America","Silver","Hybrid","Automatic",3.3,43357,138363,1235,"Low"
"i8",2021,"Africa","Red","Petrol","Automatic",2.4,81614,94877,1210,"High"
"i8",2021,"Asia","Black","Petrol","Manual",1.6,26386,95784,2942,"Low"
"M3",2021,"South America","Red","Electric","Automatic",3.3,69334,133056,1194,"Low"
"X1",2024,"Asia","Grey","Diesel","Automatic",4.1,51887,116393,972,"Low"
"5 Series",2022,"North America","Silver","Diesel","Manual",4.2,19637,89591,3068,"Low"
"M3",2013,"Middle East","Red","Electric","Manual",2.3,201815,50717,3324,"High"
"M5",2016,"Africa","Grey","Hybrid","Manual",5,163822,95265,868,"Low"
"X1",2014,"Asia","Grey","Electric","Automatic",3.5,159675,76879,7971,"High"
"X3",2024,"Africa","Red","Petrol","Manual",2.7,52461,118292,560,"Low"
"X3",2023,"Asia","Black","Petrol","Automatic",2.9,47714,111240,4036,"Low"
"i8",2018,"Europe","Blue","Electric","Manual",1.9,94147,66904,5693,"High"
"5 Series",2022,"Middle East","White","Diesel","Manual",3.2,79495,104004,1822,"High"
"M5",2022,"North America","Black","Hybrid","Automatic",4.1,46966,89404,1595,"Low"
"M5",2024,"Europe","White","Electric","Automatic",2.9,36383,100443,1042,"Low"
"X1",2023,"Europe","Silver","Petrol","Manual",4.5,33858,105150,1911,"Low"
"X5",2016,"Europe","Black","Hybrid","Manual",3.2,152778,67696,4169,"High"
"i3",2023,"South America","Silver","Electric","Manual",4.7,57671,139397,622,"Low"
"7 Series",2019,"Asia","Red","Petrol","Manual",4,101045,86136,8259,"High"
"M3",2018,"Europe","Red","Diesel","Automatic",1.7,147464,72215,6420,"High"
"X3",2020,"Middle East","Grey","Petrol","Manual",1.7,102040,85790,1326,"Low"
"M5",2020,"Asia","Red","Hybrid","Automatic",4.3,100568,96660,6832,"High"
"M3",2023,"North America","Black","Hybrid","Manual",2.7,32755,95280,2136,"Low"
"7 Series",2016,"South America","Black","Electric","Automatic",2.2,140403,100257,1427,"High"
"X5",2021,"Africa","Grey","Electric","Manual",4.5,43420,121628,592,"Low"
"i8",2024,"Africa","Red","Diesel","Manual",4.9,15538,136812,161,"Low"
"M5",2018,"Africa","Black","Hybrid","Automatic",4.3,124760,100416,961,"Low"
"5 Series",2020,"Middle East","White","Hybrid","Automatic",4,64299,112491,1298,"Low"
"X6",2016,"South America","Blue","Electric","Manual",1.5,159713,92373,1733,"High"
"X6",2024,"Europe","White","Hybrid","Manual",1.9,1000,95973,2962,"Low"
"5 Series",2024,"Africa","Silver","Hybrid","Automatic",3.8,51018,119222,1148,"High"
"X5",2019,"Asia","Black","Hybrid","Automatic",2.9,101969,94154,5415,"High"
"X3",2022,"Asia","Black","Hybrid","Manual",1.6,11763,106225,1953,"Low"
"i8",2023,"North America","Grey","Petrol","Manual",4.1,33205,103122,143,"Low"
"X3",2021,"South America","Black","Diesel","Automatic",3,62367,137215,858,"Low"
"X3",2019,"Africa","White","Petrol","Manual",3.8,90155,107152,1345,"High"
"7 Series",2023,"Europe","Black","Hybrid","Manual",3.1,25189,97277,1065,"Low"
"3 Series",2017,"Africa","Blue","Electric","Automatic",1.6,128091,100399,890,"Low"
"X6",2024,"South America","Grey","Electric","Manual",3.7,51353,140535,285,"Low"
"5 Series",2015,"Africa","Grey","Diesel","Automatic",4.3,141021,91160,1655,"High"
"i3",2024,"Europe","Black","Petrol","Automatic",2,31740,106037,1365,"Low"
"M5",2017,"Africa","Silver","Hybrid","Automatic",4.6,137263,103835,856,"Low"
"5 Series",2023,"Africa","Blue","Electric","Automatic",2.1,9762,136341,72,"Low"
"i8",2023,"Middle East","Grey","Hybrid","Manual",3,26319,109260,864,"Low"
"3 Series",2023,"Middle East","Grey","Diesel","Manual",3.3,59432,110040,909,"Low"
"X3",2023,"North America","Blue","Diesel","Manual",2.6,56562,88885,3476,"Low"
"X6",2023,"South America","White","Electric","Manual",3.3,20089,139446,1067,"Low"
"7 Series",2020,"South America","Red","Diesel","Automatic",4,134724,126098,1438,"High"
"X3",2019,"South America","Blue","Electric","Manual",4,105383,103670,1654,"High"
"7 Series",2010,"South America","Blue","Electric","Manual",4.7,273502,53402,2644,"High"
"i8",2021,"Asia","Blue","Hybrid","Automatic",4.5,92204,102642,1546,"Low"
